# from Simon Lovell
# Plot count:  2901
0	0	0.0003447087
0	1	0.0003447087
0	2	0.0003447087
0	3	0.0003447087
0	4	0.0003447087
0	5	0.0003447087
0	6	0.0003447087
0	7	0.0003447087
0	8	0.0003447087
0	9	0.0003447087
0	10	0.0003447087
0	11	0.0003447087
0	12	0.0003447087
0	13	0.0003447087
0	14	0.0003447087
0	15	0.0003447087
0	16	0.0003447087
0	17	0.0003447087
0	18	0.0003447087
0	19	0.0003447087
0	20	0.0003447087
0	21	0.0003447087
0	22	0.0003447087
0	23	0.0003447087
0	24	0.0003447087
0	25	0.0003447087
0	26	0.0003447087
0	27	0.0003447087
0	28	0.0003447087
0	29	0.0003447087
0	30	0.0003447087
0	31	0.0006894174
0	32	0.0006894174
0	33	0.0010341262
0	34	0.0010341262
0	35	0.0006894174
1	0	0.0003447087
1	1	0.0003447087
1	2	0.0003447087
1	3	0.0003447087
1	4	0.0003447087
1	5	0.0003447087
1	6	0.0003447087
1	7	0.0003447087
1	8	0.0003447087
1	9	0.0003447087
1	10	0.0003447087
1	11	0.0003447087
1	12	0.0003447087
1	13	0.0003447087
1	14	0.0003447087
1	15	0.0003447087
1	16	0.0003447087
1	17	0.0003447087
1	18	0.0003447087
1	19	0.0003447087
1	20	0.0003447087
1	21	0.0003447087
1	22	0.0003447087
1	23	0.0003447087
1	24	0.0006894174
1	25	0.0006894174
1	26	0.0010341262
1	27	0.0006894174
1	28	0.0003447087
1	29	0.0003447087
1	30	0.0006894174
1	31	0.0013788349
1	32	0.0013788349
1	33	0.0048259221
1	34	0.0041365047
1	35	0.0020682523
2	0	0.0003447087
2	1	0.0003447087
2	2	0.0003447087
2	3	0.0003447087
2	4	0.0003447087
2	5	0.0003447087
2	6	0.0003447087
2	7	0.0003447087
2	8	0.0003447087
2	9	0.0003447087
2	10	0.0003447087
2	11	0.0003447087
2	12	0.0003447087
2	13	0.0003447087
2	14	0.0003447087
2	15	0.0003447087
2	16	0.0003447087
2	17	0.0003447087
2	18	0.0003447087
2	19	0.0003447087
2	20	0.0003447087
2	21	0.0003447087
2	22	0.0003447087
2	23	0.0006894174
2	24	0.0017235436
2	25	0.0020682523
2	26	0.0024129610
2	27	0.0010341262
2	28	0.0003447087
2	29	0.0006894174
2	30	0.0006894174
2	31	0.0010341262
2	32	0.0024129610
2	33	0.0037917959
2	34	0.0072388831
2	35	0.0010341262
3	0	0.0003447087
3	1	0.0003447087
3	2	0.0003447087
3	3	0.0003447087
3	4	0.0003447087
3	5	0.0003447087
3	6	0.0003447087
3	7	0.0003447087
3	8	0.0003447087
3	9	0.0003447087
3	10	0.0003447087
3	11	0.0003447087
3	12	0.0003447087
3	13	0.0003447087
3	14	0.0003447087
3	15	0.0003447087
3	16	0.0003447087
3	17	0.0003447087
3	18	0.0003447087
3	19	0.0003447087
3	20	0.0003447087
3	21	0.0003447087
3	22	0.0003447087
3	23	0.0013788349
3	24	0.0068941744
3	25	0.0058600483
3	26	0.0027576698
3	27	0.0010341262
3	28	0.0006894174
3	29	0.0003447087
3	30	0.0010341262
3	31	0.0013788349
3	32	0.0062047570
3	33	0.0117200965
3	34	0.0031023785
3	35	0.0006894174
4	0	0.0003447087
4	1	0.0003447087
4	2	0.0003447087
4	3	0.0003447087
4	4	0.0003447087
4	5	0.0003447087
4	6	0.0003447087
4	7	0.0003447087
4	8	0.0003447087
4	9	0.0003447087
4	10	0.0003447087
4	11	0.0003447087
4	12	0.0003447087
4	13	0.0003447087
4	14	0.0003447087
4	15	0.0003447087
4	16	0.0003447087
4	17	0.0003447087
4	18	0.0003447087
4	19	0.0003447087
4	20	0.0003447087
4	21	0.0003447087
4	22	0.0003447087
4	23	0.0055153395
4	24	0.0151671837
4	25	0.0199931058
4	26	0.0075835919
4	27	0.0031023785
4	28	0.0013788349
4	29	0.0013788349
4	30	0.0010341262
4	31	0.0044812134
4	32	0.0065494657
4	33	0.0130989314
4	34	0.0096518442
4	35	0.0013788349
5	0	0.0003447087
5	1	0.0003447087
5	2	0.0003447087
5	3	0.0003447087
5	4	0.0003447087
5	5	0.0003447087
5	6	0.0003447087
5	7	0.0003447087
5	8	0.0003447087
5	9	0.0003447087
5	10	0.0003447087
5	11	0.0003447087
5	12	0.0003447087
5	13	0.0003447087
5	14	0.0003447087
5	15	0.0003447087
5	16	0.0003447087
5	17	0.0003447087
5	18	0.0003447087
5	19	0.0003447087
5	20	0.0003447087
5	21	0.0003447087
5	22	0.0010341262
5	23	0.0037917959
5	24	0.0141330576
5	25	0.0241296105
5	26	0.0134436401
5	27	0.0041365047
5	28	0.0024129610
5	29	0.0020682523
5	30	0.0024129610
5	31	0.0020682523
5	32	0.0058600483
5	33	0.0127542227
5	34	0.0075835919
5	35	0.0010341262
6	0	0.0003447087
6	1	0.0003447087
6	2	0.0003447087
6	3	0.0003447087
6	4	0.0003447087
6	5	0.0003447087
6	6	0.0003447087
6	7	0.0003447087
6	8	0.0003447087
6	9	0.0003447087
6	10	0.0003447087
6	11	0.0003447087
6	12	0.0003447087
6	13	0.0003447087
6	14	0.0003447087
6	15	0.0003447087
6	16	0.0003447087
6	17	0.0003447087
6	18	0.0003447087
6	19	0.0003447087
6	20	0.0003447087
6	21	0.0003447087
6	22	0.0003447087
6	23	0.0006894174
6	24	0.0006894174
6	25	0.0024129610
6	26	0.0034470872
6	27	0.0048259221
6	28	0.0031023785
6	29	0.0006894174
6	30	0.0010341262
6	31	0.0034470872
6	32	0.0048259221
6	33	0.0082730093
6	34	0.0027576698
6	35	0.0006894174
7	0	0.0003447087
7	1	0.0003447087
7	2	0.0003447087
7	3	0.0003447087
7	4	0.0003447087
7	5	0.0003447087
7	6	0.0003447087
7	7	0.0003447087
7	8	0.0003447087
7	9	0.0003447087
7	10	0.0003447087
7	11	0.0003447087
7	12	0.0003447087
7	13	0.0003447087
7	14	0.0003447087
7	15	0.0003447087
7	16	0.0003447087
7	17	0.0003447087
7	18	0.0003447087
7	19	0.0003447087
7	20	0.0003447087
7	21	0.0003447087
7	22	0.0003447087
7	23	0.0003447087
7	24	0.0003447087
7	25	0.0006894174
7	26	0.0006894174
7	27	0.0034470872
7	28	0.0041365047
7	29	0.0013788349
7	30	0.0006894174
7	31	0.0020682523
7	32	0.0027576698
7	33	0.0068941744
7	34	0.0051706308
7	35	0.0013788349
8	0	0.0003447087
8	1	0.0003447087
8	2	0.0003447087
8	3	0.0003447087
8	4	0.0003447087
8	5	0.0003447087
8	6	0.0003447087
8	7	0.0003447087
8	8	0.0003447087
8	9	0.0003447087
8	10	0.0003447087
8	11	0.0003447087
8	12	0.0006894174
8	13	0.0003447087
8	14	0.0003447087
8	15	0.0003447087
8	16	0.0003447087
8	17	0.0003447087
8	18	0.0003447087
8	19	0.0003447087
8	20	0.0003447087
8	21	0.0003447087
8	22	0.0003447087
8	23	0.0003447087
8	24	0.0003447087
8	25	0.0003447087
8	26	0.0006894174
8	27	0.0006894174
8	28	0.0027576698
8	29	0.0031023785
8	30	0.0013788349
8	31	0.0013788349
8	32	0.0027576698
8	33	0.0051706308
8	34	0.0068941744
8	35	0.0006894174
9	0	0.0003447087
9	1	0.0003447087
9	2	0.0003447087
9	3	0.0003447087
9	4	0.0003447087
9	5	0.0003447087
9	6	0.0003447087
9	7	0.0003447087
9	8	0.0003447087
9	9	0.0003447087
9	10	0.0003447087
9	11	0.0003447087
9	12	0.0003447087
9	13	0.0010341262
9	14	0.0006894174
9	15	0.0003447087
